Titel	UBVU-ID	zoomnr	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path	page type
XP.05092_126b (NT)	2,18E+11	VUA005000001_0896_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/935	935	936.jpg	/bis/image/936.jpg	1
XP.05092_127 (NT)	2,18E+11	VUA005000001_0897_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/936	936	937.jpg	/bis/image/937.jpg	1
XP.05092_128 (NT)	2,18E+11	VUA005000001_0898_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/937	937	938.jpg	/bis/image/938.jpg	1
XP.05092_128a (NT)	2,18E+11	VUA005000001_0899_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/938	938	939.jpg	/bis/image/939.jpg	1
XP.05092_128b (NT)	2,18E+11	VUA005000001_0900_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/939	939	940.jpg	/bis/image/940.jpg	1
XP.05092_129 (NT)	2,18E+11	VUA005000001_0901_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/940	940	941.jpg	/bis/image/941.jpg	1
XP.05092_130 (NT)	2,18E+11	VUA005000001_0902_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/941	941	942.jpg	/bis/image/942.jpg	1
XP.05092_130a (NT)	2,18E+11	VUA005000001_0903_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/942	942	943.jpg	/bis/image/943.jpg	1
XP.05092_130b (NT)	2,18E+11	VUA005000001_0904_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/943	943	944.jpg	/bis/image/944.jpg	1
XP.05092_131 (NT)	2,18E+11	VUA005000001_0905_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/944	944	945.jpg	/bis/image/945.jpg	1
XP.05092_132 (NT)	2,18E+11	VUA005000001_0906_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/945	945	946.jpg	/bis/image/946.jpg	1
XP.05092_132a (NT)	2,18E+11	VUA005000001_0907_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/946	946	947.jpg	/bis/image/947.jpg	1
XP.05092_132b (NT)	2,18E+11	VUA005000001_0908_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/947	947	948.jpg	/bis/image/948.jpg	1
XP.05092_132c (NT)	2,18E+11	VUA005000001_0909_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/948	948	949.jpg	/bis/image/949.jpg	1
XP.05092_132d (NT)	2,18E+11	VUA005000001_0910_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/949	949	950.jpg	/bis/image/950.jpg	1
XP.05092_133 (NT)	2,18E+11	VUA005000001_0911_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/950	950	951.jpg	/bis/image/951.jpg	1
XP.05092_134 (NT)	2,18E+11	VUA005000001_0912_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/951	951	952.jpg	/bis/image/952.jpg	1
XP.05092_134a (NT)	2,18E+11	VUA005000001_0913_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/952	952	953.jpg	/bis/image/953.jpg	1
XP.05092_134b (NT)	2,18E+11	VUA005000001_0914_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/953	953	954.jpg	/bis/image/954.jpg	1
XP.05092_135 (NT)	2,18E+11	VUA005000001_0915_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/954	954	955.jpg	/bis/image/955.jpg	1
XP.05092_136 (NT)	2,18E+11	VUA005000001_0916_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/955	955	956.jpg	/bis/image/956.jpg	1
XP.05092_136a (NT)	2,18E+11	VUA005000001_0917_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/956	956	957.jpg	/bis/image/957.jpg	1
XP.05092_136b (NT)	2,18E+11	VUA005000001_0918_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/957	957	958.jpg	/bis/image/958.jpg	1
XP.05092_137 (NT)	2,18E+11	VUA005000001_0919_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/958	958	959.jpg	/bis/image/959.jpg	1
XP.05092_138 (NT)	2,18E+11	VUA005000001_0920_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/959	959	960.jpg	/bis/image/960.jpg	1
XP.05092_138a (NT)	2,18E+11	VUA005000001_0921_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/960	960	961.jpg	/bis/image/961.jpg	1
XP.05092_138b (NT)	2,18E+11	VUA005000001_0922_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/961	961	962.jpg	/bis/image/962.jpg	1
XP.05092_139 (NT)	2,18E+11	VUA005000001_0923_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/962	962	963.jpg	/bis/image/963.jpg	1
XP.05092_140 (NT)	2,18E+11	VUA005000001_0924_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/963	963	964.jpg	/bis/image/964.jpg	1
XP.05092_140a (NT)	2,18E+11	VUA005000001_0925_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/964	964	965.jpg	/bis/image/965.jpg	1
XP.05092_140b (NT)	2,18E+11	VUA005000001_0926_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/965	965	966.jpg	/bis/image/966.jpg	1
XP.05092_141 (NT)	2,18E+11	VUA005000001_0927_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/966	966	967.jpg	/bis/image/967.jpg	1
XP.05092_142 (NT)	2,18E+11	VUA005000001_0928_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/967	967	968.jpg	/bis/image/968.jpg	1
XP.05092_142a (NT)	2,18E+11	VUA005000001_0929_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/968	968	969.jpg	/bis/image/969.jpg	1
XP.05092_142b (NT)	2,18E+11	VUA005000001_0930_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/969	969	970.jpg	/bis/image/970.jpg	1
XP.05092_143 (NT)	2,18E+11	VUA005000001_0931_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/970	970	971.jpg	/bis/image/971.jpg	1
XP.05092_144 (NT)	2,18E+11	VUA005000001_0932_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/971	971	972.jpg	/bis/image/972.jpg	1
XP.05092_144a (NT)	2,18E+11	VUA005000001_0933_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/972	972	973.jpg	/bis/image/973.jpg	1
XP.05092_144b (NT)	2,18E+11	VUA005000001_0934_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/973	973	974.jpg	/bis/image/974.jpg	1
XP.05092_145 (NT)	2,18E+11	VUA005000001_0935_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/974	974	975.jpg	/bis/image/975.jpg	1
XP.05092_146 (NT)	2,18E+11	VUA005000001_0936_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/975	975	976.jpg	/bis/image/976.jpg	1
XP.05092_146a (NT)	2,18E+11	VUA005000001_0937_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/976	976	977.jpg	/bis/image/977.jpg	1
XP.05092_146b (NT)	2,18E+11	VUA005000001_0938_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/977	977	978.jpg	/bis/image/978.jpg	1
XP.05092_147 (NT)	2,18E+11	VUA005000001_0939_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/978	978	979.jpg	/bis/image/979.jpg	1
XP.05092_148 (NT)	2,18E+11	VUA005000001_0940_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/979	979	980.jpg	/bis/image/980.jpg	1
XP.05092_148a (NT)	2,18E+11	VUA005000001_0941_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/980	980	981.jpg	/bis/image/981.jpg	1
XP.05092_148b (NT)	2,18E+11	VUA005000001_0942_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/981	981	982.jpg	/bis/image/982.jpg	1
XP.05092_149 (NT)	2,18E+11	VUA005000001_0943_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/982	982	983.jpg	/bis/image/983.jpg	1
XP.05092_150 (NT)	2,18E+11	VUA005000001_0944_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/983	983	984.jpg	/bis/image/984.jpg	1
XP.05092_150a (NT)	2,18E+11	VUA005000001_0945_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/984	984	985.jpg	/bis/image/985.jpg	1
XP.05092_ 150b (NT)	2,18E+11	VUA005000001_0946_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/985	985	986.jpg	/bis/image/986.jpg	1
XP.05092_151 (NT)	2,18E+11	VUA005000001_0947_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/986	986	987.jpg	/bis/image/987.jpg	1
XP.05092_152 (NT)	2,18E+11	VUA005000001_0948_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/987	987	988.jpg	/bis/image/988.jpg	1
XP.05092_153 (NT)	2,18E+11	VUA005000001_0949_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/988	988	989.jpg	/bis/image/989.jpg	1
XP.05092_154 (NT)	2,18E+11	VUA005000001_0950_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/989	989	990.jpg	/bis/image/990.jpg	1
XP.05092_154a (NT)	2,18E+11	VUA005000001_0951_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/990	990	991.jpg	/bis/image/991.jpg	1
XP.05092_154b (NT)	2,18E+11	VUA005000001_0952_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/991	991	992.jpg	/bis/image/992.jpg	1
XP.05092_155 (NT)	2,18E+11	VUA005000001_0953_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/992	992	993.jpg	/bis/image/993.jpg	1
XP.05092_156 (NT)	2,18E+11	VUA005000001_0954_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/993	993	994.jpg	/bis/image/994.jpg	1
XP.05092_157 (NT)	2,18E+11	VUA005000001_0955_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/994	994	995.jpg	/bis/image/995.jpg	1
XP.05092_158 (NT)	2,18E+11	VUA005000001_0956_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/995	995	996.jpg	/bis/image/996.jpg	1
XP.05092_schutblad_1r	2,18E+11	VUA005000001_0957_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/996	996	997.jpg	/bis/image/997.jpg	1
XP.05092_schtublad_1v	2,18E+11	VUA005000001_0958_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/997	997	998.jpg	/bis/image/998.jpg	1
XP.05092_schutblad_2r	2,18E+11	VUA005000001_0959_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/998	998	999.jpg	/bis/image/999.jpg	1
XP.05092_schutblad_2v	2,18E+11	VUA005000001_0960_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/999	999	1000.jpg	/bis/image/1000.jpg	1
XP.05092_schtublad_3r	2,18E+11	VUA005000001_0961_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/1000	1000	1001.jpg	/bis/image/1001.jpg	1
XP.05092_schutblad_3v	2,18E+11	VUA005000001_0962_L	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/1001	1001	1002.jpg	/bis/image/1002.jpg	1
XP.05092_dekblad	2,18E+11	VUA005000001_0963_R	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/1002	1002	1003.jpg	/bis/image/1003.jpg	1
XP.05092_achterplat	2,18E+11	VUA005000001_0964	19-5-2014	19-5-2014	http://cdm-vu.oclc.nl:80/cdm/ref/collection/bis/id/1003	1003	1004.jpg	/bis/image/1004.jpg	1
